name,phone,address,website,rating,reviews
Burger and Beyond Soho,+44 20 4580 1289,"10 Old Compton St, London, W1D 4TF, United Kingdom",http://www.burgerandbeyond.co.uk/,4.4,804.0
Burger & Lobster Bread Street,+44 20 7248 1789,"1 Bread St, London, EC4M 9BE, United Kingdom",https://www.burgerandlobster.com/locations/london/bread-street/?utm_source=google&utm_medium=local&utm_campaign=gmblisting&y_source=1_NDgxMDI3NTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.5,2724.0
Honest Burgers Brixton,+44 20 3148 2970,"Unit 12, Brixton Village, London SW9 8PR, United Kingdom",https://www.honestburgers.co.uk/locations/brixton/,4.5,640.0
Honest Burgers Clapham,+44 20 4542 4830,"75 Venn St, London, SW4 0BD, United Kingdom",https://www.honestburgers.co.uk/locations/clapham/,4.5,738.0
Burger & Lobster - West India Quay,+44 20 3637 6709,"Hertsmere Rd, London, E14 4AY, United Kingdom",https://www.burgerandlobster.com/locations/london/west-india-quay/?utm_source=google&utm_medium=local&utm_campaign=gmblisting&y_source=1_NDgxMDI3NjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.6,4561.0
Truffle Burger | Seven Dials Market,,"35 Earlham St, London, WC2H 9LD, United Kingdom",https://www.truffle-london.co.uk/,4.3,319.0
Black Bear Burger - Restaurant Brixton,+44 20 7737 3444,"11, 13A Market Row, London SW9 8LB, United Kingdom",http://www.blackbearburger.co.uk/,4.8,836.0
The Posh Burger,+44 20 7336 8696,"96 Old St, London, EC1V 9AY, United Kingdom",https://www.alleatapp.com/menu-the-posh-burger,4.1,226.0
Haché Burgers Camden,+44 20 7485 9100,"24 Inverness St, London, NW1 7HJ, United Kingdom",http://www.hacheburgers.com/,4.4,1445.0
Burger Island,+44 20 7531 6167,"6 Chapel House St, London, E14 3AS, United Kingdom",https://burger-island.com/,4.8,38.0
BOB'S BURGER,,"8 Northumberland Ave, London, WC2N 5BY, United Kingdom",,,
The Burger Hub,+44 20 3859 7168,"811 Commercial Rd, London, E14 7HG, United Kingdom",https://theburgerhub.co.uk/,4.6,158.0
Truffle Burger | Soho,+44 20 7998 7787,"22 Bateman St, London, W1D 3AN, United Kingdom",http://www.truffle-london.co.uk/,4.5,868.0
Five Guys Covent Garden,+44 20 7240 2057,"1-3 Long Acre, London, WC2E 9LH, United Kingdom",https://restaurants.fiveguys.co.uk/greater-london/1-3-long-acre?y_source=1_MTI0MzE0NDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.3,7422.0
Gourmet Burger Kitchen (GBK),+44 20 8995 4548,"131 Chiswick High Rd., Chiswick, London, W4 2ED, United Kingdom",https://restaurants.gbk.co.uk/london/chiswick,4.3,679.0
Paris London Burgers,+44 20 3217 1139,"18A Mansell St, London, E1 8AA, United Kingdom",http://plb-official.co.uk/,4.3,105.0
Burger And Chop,,"Colour factory, Unit 8a Queen's Yard, London E9 5EN, United Kingdom",https://burgerandchop.com/,4.2,48.0
My Burger,+44 20 7701 6006,"260 Old Kent Rd, London, SE1 5UB, United Kingdom",https://my-burger.co.uk/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,4.4,226.0
Red Iron Burgers,+44 20 8050 4612,"280 High St, Uxbridge, UB8 1LQ, United Kingdom",https://www.redironburgers.co.uk/,4.2,2156.0
Burger and Beyond Camden Lock,,"Camden Lock Market, West Yard, London NW1 8AB, United Kingdom",http://burgerandbeyond.co.uk/,4.5,205.0
E Burger,+44 20 7719 8808,"258 Poplar High St, London, E14 0BB, United Kingdom",http://www.eburger.co.uk/,3.5,174.0
Ghost Burgers,+44 20 3095 3333,"134a Kingsland Rd, London, E2 8DY, United Kingdom",https://www.ghostburgers.co.uk/,4.5,646.0
Honest Burgers Finsbury Park,+44 20 3148 2960,"13, Well's Terrace, City N Pl, Finsbury Park, London N4 3FP, United Kingdom",https://www.honestburgers.co.uk/locations/finsbury-park/,4.3,270.0
"Band of Burgers, Camden",+44 20 7387 3898,"23 Camden High St, London, NW1 7JE, United Kingdom",https://bandofburgers.co.uk/,4.3,1395.0
Gourmet Burger Kitchen,+44 20 8540 3300,"88 The Broadway, London, SW19 1RH, United Kingdom",https://restaurants.gbk.co.uk/london/wimbledon,4.1,846.0
Honest Burgers Dalston,+44 20 3597 6260,"14-16 Bradbury St, London, N16 8JN, United Kingdom",https://www.honestburgers.co.uk/locations/dalston/,4.2,532.0
Honest Burgers St Katharine Docks,+44 20 4542 0590,"1 Commodity Quay, London, E1W 1AZ, United Kingdom",http://honestburgers.co.uk/locations/st-katharine-docks,4.4,597.0
Bite Me Burger,+44 7710 111108,"72/73 Chalk Farm Rd, Chalk Farm, London, NW1 8AN, United Kingdom",https://www.bitemeburgers.co.uk/,4.0,457.0
Gourmet Burger Kitchen,+44 20 8534 4390,"Unit LR01, 301, The Loft, Westfield, London E20 1ET, United Kingdom",https://restaurants.gbk.co.uk/london/westfield-stratford,4.0,1699.0
Byron,+44 20 4531 5941,"33-35 Wellington St, London, WC2E 7BN, United Kingdom",https://www.byron.co.uk/locations/covent-garden,4.3,2203.0
Burger house ealing,+44 20 8566 1630,"45 Broadway, London, W13 9BP, United Kingdom",http://burgerhouselondon.co.uk/,4.3,306.0
Truffle Burger | St Christopher's Place,+44 20 3959 7570,"16 Picton Pl, London, W1U 1BW, United Kingdom",http://www.truffleburger.co.uk/,4.6,137.0
Five Guys Kensington High Street,+44 20 7937 4631,"183 Kensington High St, London, W8 6SH, United Kingdom",https://restaurants.fiveguys.co.uk/greater-london/183-kensington-high-st?y_source=1_MTI0MzE1MDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.4,2123.0
Krunk Burgers - Croydon,+44 20 8665 9324,"79 Whitehorse Rd, Croydon, CR0 2JJ, United Kingdom",https://www.krunkburgers.com/menu/,4.4,465.0
Burger King,+44 20 7680 9083,"Fenchurch St Station, Fenchurch Pl, London EC3M 4AJ, United Kingdom",https://locations.burgerking.co.uk/london/fenchurch-st-station,3.6,724.0
Simply Smashed - Quality Smash Burgers,+44 7907 673384,"114 Mile End Rd, Stepney Green, London, E1 4UN, United Kingdom",https://www.simplysmashed.co.uk/,4.8,663.0
Burger King,+44 20 7727 0070,"70-72 Queensway, London, W2 3RL, United Kingdom",https://locations.burgerking.co.uk/london/70-72-queensway,3.3,1183.0
Farm Fresh Burgers & Shakes,+44 20 3837 6000,"15 Penrhyn Rd, Kingston upon Thames, KT1 2BZ, United Kingdom",http://farmfreshburgers.com/,4.2,371.0
Five Guys Tower Bridge,+44 20 7407 5798,"Unit 2, 2 More London Pl, London SE1 2DA, United Kingdom",https://restaurants.fiveguys.co.uk/greater-london/unit-2?y_source=1_MTYyMDA1MzAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.4,1482.0
Burger King,+44 20 7930 0158,"17-21 Leicester Square, London, WC2H 7LE, United Kingdom",https://locations.burgerking.co.uk/london-west-end/17-21-leicester-square,3.7,4171.0
Burger King,+44 20 7930 0158,"17-21 Leicester Square, London, WC2H 7LE, United Kingdom",https://locations.burgerking.co.uk/london-west-end/17-21-leicester-square,3.7,4171.0
Havana Burger,+44 20 8680 3789,"38 S End, Croydon, CR0 1DP, United Kingdom",,3.9,153.0
Truffle Burger| Southbank,,"Under Hungerford Bridge, 30 The Queen's Walk, London SE1 8XX, United Kingdom",http://www.truffle-london.co.uk/,4.6,253.0
Gordon Ramsay Street Burger - St Paul's,+44 20 7592 1217,"One New Change, 17 Upper, Cheapside, London EC2V 6AG, United Kingdom",https://www.gordonramsayrestaurants.com/street-burger,4.1,467.0
Yen Burger,+44 20 3538 7879,"1B Southwark St, London, SE1 1RQ, United Kingdom",http://www.yenburger.co.uk/,4.1,883.0
7 Burgers,+44 20 8691 3030,"315 New Cross Rd, London, SE14 6AS, United Kingdom",https://tinyurl.com/7Burgers,3.9,91.0
Burger Daddy,+44 7961 233621,"Cloud IX Kitchens, 4 Eskdale Rd, Uxbridge UB8 2RT, United Kingdom",https://www.burgerdaddy.co.uk/,4.7,31.0
Burger Daddy,+44 7961 233621,"Cloud IX Kitchens, 4 Eskdale Rd, Uxbridge UB8 2RT, United Kingdom",https://www.burgerdaddy.co.uk/,4.7,31.0
Neat Burger Canary Wharf,+44 20 4580 1257,"Upper Level, 2 Cabot Square, London E14 4QT, United Kingdom",https://neat-burger.com/,4.3,199.0
Burger Junction,+44 1784 244633,"1B Woodthorpe Rd, Ashford, TW15 2RL, United Kingdom",http://www.burgerjunction.co.uk/,4.2,113.0
Burger Junction,+44 1784 244633,"1B Woodthorpe Rd, Ashford, TW15 2RL, United Kingdom",http://www.burgerjunction.co.uk/,4.2,113.0
Gourmet Burger Kitchen (GBK),+44 1784 459261,"Unit SUH, Two Rivers Shopping Centre, Norris Rd, Staines TW18 4UP, United Kingdom",https://restaurants.gbk.co.uk/staines/staines,4.3,789.0
Gourmet Burger Kitchen (GBK),+44 1784 459261,"Unit SUH, Two Rivers Shopping Centre, Norris Rd, Staines TW18 4UP, United Kingdom",https://restaurants.gbk.co.uk/staines/staines,4.3,789.0
Monster Burger BBQ & Grill House London,+44 20 7247 8373,"109 New Rd, London, E1 1HJ, United Kingdom",https://monsterburgerlondon.com/,4.5,508.0
Monster Burger BBQ & Grill House London,+44 20 7247 8373,"109 New Rd, London, E1 1HJ, United Kingdom",https://monsterburgerlondon.com/,4.5,508.0
The Hungry Burger,+44 20 8427 5073,"Unit 3A, The Quadrant, Headstone Gardens, Harrow HA2 6PN, United Kingdom",,4.6,169.0
The Hungry Burger,+44 20 8427 5073,"Unit 3A, The Quadrant, Headstone Gardens, Harrow HA2 6PN, United Kingdom",,4.6,169.0
Gordon Ramsay Street Burger - Kensington High Street,+44 20 7592 1612,"222 Kensington High St, London, W8 7RG, United Kingdom",https://www.gordonramsayrestaurants.com/street-burger/kensington-high-street,3.9,997.0
Gordon Ramsay Street Burger - Kensington High Street,+44 20 7592 1612,"222 Kensington High St, London, W8 7RG, United Kingdom",https://www.gordonramsayrestaurants.com/street-burger/kensington-high-street,3.9,997.0
Oz Burgers,+44 20 3601 7357,"495 Kingsland Rd, London, E8 4AB, United Kingdom",http://ozburgers.com/,4.2,93.0
Oz Burgers,+44 20 3601 7357,"495 Kingsland Rd, London, E8 4AB, United Kingdom",http://ozburgers.com/,4.2,93.0
Lords Burger and Pizza (Halal),+44 20 7581 8414,"2 Montpelier St, London, SW7 1EZ, United Kingdom",,4.6,138.0
Lords Burger and Pizza (Halal),+44 20 7581 8414,"2 Montpelier St, London, SW7 1EZ, United Kingdom",,4.6,138.0
Burger & Shake,+44 20 7837 7718,"47 Marchmont St, London, WC1N 1AP, United Kingdom",,4.4,927.0
Black Bear Burger,,"Market halls Victoria, 191 Victoria St, London SW1E 5NE, United Kingdom",http://www.blackbearburger.com/,4.4,40.0
"Burgers, Wings & Ribs Islington",,"385 Holloway Rd, London, N7 0RY, United Kingdom",http://www.burgerswingsandribs.co.uk/,4.1,18.0
The Burger Firm,+44 7545 695655,"Unit A, Kitchen, 10 964 N Circular Rd., Neasden, London NW2 7JR, United Kingdom",http://www.theburgerfirm.com/,4.9,662.0
BUK - CAMDEN,+44 20 7482 0438,"8 Ferdinand St, Chalk Farm, London, NW1 8ER, United Kingdom",http://www.bukburger.com/,4.3,724.0
Bleecker Burger Westfield,+44 20 3582 2930,"The Balcony, Westfield, London W12 7GE, United Kingdom",https://www.bleecker.co.uk/,3.7,368.0
Grab Burger,+44 20 7792 3370,"31 Porchester Rd, London, W2 5DP, United Kingdom",http://www.grabburger.co.uk/,4.4,90.0
Black Bear Burger,+44 20 7837 1039,"17 Exmouth Market, London, EC1R 4QD, United Kingdom",http://www.blackbearburger.co.uk/,4.8,694.0
Black Bear Burger - Canary Wharf,,"Cargo - Market Hall, 25 N Colonnade, London E14 5HD, United Kingdom",http://www.blackbearburger.co.uk/,4.3,120.0
Gordon Ramsay Street Burger - Covent Garden,+44 20 7592 1214,"13-14 Maiden Ln, London, WC2E 7NE, United Kingdom",https://www.gordonramsayrestaurants.com/street-burger/covent-garden,3.9,842.0
Bronson's Burgers Hackney,,"173 Mare St, London, E8 3RG, United Kingdom",https://instagram.com/bronsonsburgers?igshid=1pddqq443iq3z,4.5,66.0
Burger & Lobster Oxford Circus,+44 20 7907 7760,"6 Little Portland St, London, W1W 7JE, United Kingdom",https://www.burgerandlobster.com/locations/london/oxford-circus/?utm_source=google&utm_medium=local&utm_campaign=gmblisting&y_source=1_NDgxMDI3NTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.4,2512.0
Marlowe's Burger & Ping Pong - Bromley,+44 20 8460 0466,"Marlowe's, Glades Shopping Centre, Bromley, BR1 1DN, United Kingdom",http://www.marlowes.co/,4.4,213.0
Burger & Lobster Threadneedle Street,+44 20 7256 9755,"52 Threadneedle St, London, EC2R 8AY, United Kingdom",https://www.burgerandlobster.com/locations/london/threadneedle-street/?utm_source=google&utm_medium=local&utm_campaign=gmblisting&y_source=1_NDgxMDI3NjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.5,3858.0
Patty&Bun,+44 20 7487 3188,"54 James St, London, W1U 1HE, United Kingdom",https://www.pattyandbun.co.uk/,4.3,2404.0
Gordon Ramsay Street Burger - Farringdon,+44 20 7592 1376,"26 Cowcross St, London, EC1M 6DQ, United Kingdom",https://www.gordonramsayrestaurants.com/street-burger/farringdon/,4.1,681.0
Steak Burgers London,+44 20 7837 0963,"428 St John St, London, EC1V 4NJ, United Kingdom",http://steakburgers.co.uk/,4.9,54.0
Amigos Burgers & Shakes-Holloway,+44 20 7687 2200,"43-45 Seven Sisters Rd, London, N7 6AX, United Kingdom",http://www.amigosburgersandshakes.com/,4.9,1174.0
Burger Boys,+44 1895 432979,"2 Station Rd, West Drayton, UB7 7BY, United Kingdom",https://www.originalburgerboys.co.uk/,3.7,23.0
Gordon Ramsay Street Burger - The O2,+44 20 7352 2512,"Unit 2.05, The Entertainment District, Peninsula Square, London SE10 0DX, United Kingdom",https://www.gordonramsayrestaurants.com/street-burger/the-o2/,4.5,1372.0
Bronson's burgers - Vauxhall,,"112 Randall Rd, London, SE11 5JR, United Kingdom",https://www.ubereats.com/gb/store/bronsons-burgers-vauxhall/nCOBj9EFXQ6VjNckwC1KuA,4.1,17.0
Boss Burger,+44 1753 206040,"not stratford, 306 High St, Slough SL1 1NB, United Kingdom",http://www.bossburgeronline.co.uk/,4.0,143.0
Baba G's Bhangra Burger,+44 20 7095 9443,"Vinegar Yard, London, SE1 3QR, United Kingdom",http://bhangraburger.com/,4.2,134.0
Peckish Burgers | Camden,+44 7534 614272,"KERB Camden Market The West Yard, London, NW1 8AF, United Kingdom",http://www.billorbeak.com/,4.4,199.0
Burger Bar,+44 20 8455 8080,"1 Bridge Ln, London, NW11 0EA, United Kingdom",http://www.burgerbar.uk.com/,4.0,170.0
Burger King,+44 20 3883 3156,"128 High Street, London, SE13 6JG, United Kingdom",https://locations.burgerking.co.uk/london/lewisham128-high-street,3.7,1130.0
Burger & Lobster Restaurant Group Limited,,"37-41 Bedford Row, London, WC1R 4JH, United Kingdom",,4.7,3.0
Truffle Burger | Stoke Newington,+44 20 7249 1825,"156 Stoke Newington Church St, London, N16 0JU, United Kingdom",http://www.truffleburger.co.uk/,4.6,111.0
Soko burger and pizza,+44 20 3532 9223,"246a Regents Park Rd, London, N3 3HP, United Kingdom",http://sokoburger.co.uk/,4.8,58.0
Three Ounces Burger & Shake,+44 20 8834 4638,"86 Old Oak Common Ln, London, W3 7DA, United Kingdom",,3.8,41.0
Beer + Burger,+44 20 3019 7575,"88 Walm Ln, London, NW2 4QY, United Kingdom",http://www.beerandburgerstore.com/,4.5,903.0
Patty&Bun - Liverpool Street,+44 20 7621 1331,"22-24 Liverpool St, London, EC2M 7PD, United Kingdom",https://www.pattyandbun.co.uk/locations/liverpool-st,4.3,1498.0
Buff Burgers,+44 20 8803 8555,"3 Cheapside, London, N13 5ED, United Kingdom",http://buffburgers.co.uk/,4.8,294.0
Neat Burger Soho,+44 20 4580 1256,"33 Old Compton St, London, W1D 5JU, United Kingdom",http://neat-burger.com/,4.5,512.0
Burger King,,"132 High St, London, SE20 7EU, United Kingdom",https://www.burgerking.co.uk/,4.0,82.0
Burger King,,"115 High St, Ruislip, HA4 8JN, United Kingdom",https://www.burgerking.co.uk/,3.2,64.0
Filthy Buns,+44 20 7923 4752,"99 Dalston Ln, London, E8 1NH, United Kingdom",http://www.filthybuns.com/,4.6,80.0
Halo Burger,,"Pop Brixton, 49 Brixton Station Rd, London SW9 8PQ, United Kingdom",http://www.haloburger.co.uk/,4.4,252.0
Mercy Burger,+44 20 3877 0825,"Unit 43, Boxpark Retail Mall, 2-10 Bethnal Grn Rd, London E1 6GY, United Kingdom",http://mercyburger.co.uk/,4.4,96.0
7Bone Burger Co. x Signature Brew,+44 20 7684 4664,"Unit 15, 7Bone Burger Co, Uplands Business Park, Signature Brew, Blackhorse Ln, London E17 5QJ, United Kingdom",https://7bone.co.uk/locations/7b-x-signature,4.8,4.0
Scandal burger and grill,+44 7804 494924,"Royal Victoria Dock, London, E16 1FA, United Kingdom",http://scandalburgerandgrill.co.uk/,5.0,2.0
Burger King,+44 20 3813 8102,"Unit C5, Tottenham Hale Retail Park, London N15 4QD, United Kingdom",https://locations.burgerking.co.uk/london/unit-c5-tottenham-hale-retail-park,2.8,1703.0
Meat Up,+44 20 8980 0822,"Bow Business Centre, 21 Bow Triangle, Eleanor St, Bow, London E3 4UR, United Kingdom",http://meatup.uk/,4.8,662.0
MEATliquor Bar & Restaurant N1,+44 20 7704 2204,"133b Upper St, London, N1 1QP, United Kingdom",https://meatliquor.com/restaurant/meatliquor-n1/,4.3,1519.0
Meros Burger,+44 20 8349 3311,"36B Bittacy Hill, Mill Hill, London, NW7 1LB, United Kingdom",,5.0,116.0
Neat Burger,+44 20 4580 1255,"36 Buckingham Palace Rd, London, SW1W 0RE, United Kingdom",http://www.neat-burger.com/,4.4,260.0
Foxden,+44 20 7381 4888,"24 Jerdan Pl, London, SW6 1BH, United Kingdom",http://www.foxdenrestaurant.co.uk/,4.7,174.0
SoBe Burger,,"2 Forest Hill Rd, London, SE22 0RR, United Kingdom",https://www.sobeburger.co.uk/,3.5,29.0
Burgeri,+44 20 3597 3572,"22 Great Marlborough St, London, W1F 7HU, United Kingdom",http://www.burgeri.co.uk/,4.0,3079.0
Grab Burger,+44 20 4539 8722,"21 Dalston Ln, London, E8 3DF, United Kingdom",http://www.grabburger.co.uk/,4.8,33.0
Manna,,"103-105 New Oxford St, Greater, London WC1A 1DB, United Kingdom",https://arcadefoodhall.com/,4.3,45.0
Truffle Burger | Liverpool Street,+44 20 7283 5824,"206-210 Bishopsgate, London, EC2M 4NR, United Kingdom",http://www.truffleburger.co.uk/,4.3,107.0
Amigos Burgers & Shakes,+44 20 3196 3846,"148 Stoke Newington High St, London, N16 7JL, United Kingdom",http://www.amigosburgersandshakes.com/,4.6,290.0
Baggio Burger,,"14 Chingford Rd, London, E17 4PJ, United Kingdom",http://www.instagram.com/baggioburger,4.4,57.0
