name,phone,address,website,rating,reviews
Wendy's,+44 20 7482 4121,"189 Camden High St, London, NW1 7BP, United Kingdom",https://uklocations.wendys.com/camden/189-camden-high-st?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search&utm_content=EN_UK,4.1,924.0
McDonald's,+44 20 7930 9442,"48 Leicester Square, London, WC2H 7LU, United Kingdom",https://www.mcdonalds.com/gb/en-gb.html?cid=RF:YEXT:GMB:8261495:Clicks:DIRSYN:,3.7,3495.0
McDonald's,+44 20 7287 1106,"25/27 Shaftesbury Ave, London, W1D 7EQ, United Kingdom",https://www.mcdonalds.com/gb/en-gb.html?cid=RF:YEXT:GMB:8261063:Clicks:DIRSYN:,3.6,3375.0
McDonald's,+44 20 8903 3135,"482, 484 High Rd, Wembley HA9 7BH, United Kingdom",https://www.mcdonalds.com/gb/en-gb.html?cid=RF:YEXT:GMB:8260013:Clicks:DIRSYN:,3.6,1946.0
Burger King,+44 20 7930 0158,"17-21 Leicester Square, London, WC2H 7LE, United Kingdom",https://locations.burgerking.co.uk/london-west-end/17-21-leicester-square,3.7,4171.0
McDonald's,+44 20 8305 9582,"2 Crescent Arcade, London, SE10 9EJ, United Kingdom",https://www.mcdonalds.com/gb/en-gb.html?cid=RF:YEXT:GMB:8261246:Clicks:DIRSYN:,3.4,961.0
McDonald's,+44 20 7928 4809,"Unit 43, The Colonnade, Waterloo Station, London SE1 8SF, United Kingdom",https://www.mcdonalds.com/gb/en-gb.html?cid=RF:YEXT:GMB:8261163:Clicks:DIRSYN:,3.6,3667.0
LEON,+44 7973 259924,"Kings Cross Station, Western Concourse, London N1 9AL, United Kingdom",https://leon.co/restaurants/kings-cross-station/?utm_source=Yext&utm_medium=GBP,4.1,393.0
McDonald's,+44 20 7388 9026,"134 Tottenham Ct Rd, London, W1T 5BA, United Kingdom",https://www.mcdonalds.com/gb/en-gb.html?cid=RF:YEXT:GMB:8260044:Clicks:DIRSYN:,3.5,2563.0
Five Guys Oxford Circus,+44 20 7434 3407,"Sutherland House, 5-6 Argyll St, London W1F 7TE, United Kingdom",https://restaurants.fiveguys.co.uk/greater-london/sutherland-house?y_source=1_MTI0MzE0NjctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.4,6375.0
McDonald's,+44 20 7703 8514,"Butterfly Walk, Denmark Hill, London SE5 8RW, United Kingdom",https://www.mcdonalds.com/gb/en-gb.html?cid=RF:YEXT:GMB:8260214:Clicks:DIRSYN:,3.3,1603.0
McDonald's,+44 20 8759 2657,"15 Mondial Way, Bath Rd, Harlington, Hayes UB3 5AR, United Kingdom",https://www.mcdonalds.com/gb/en-gb.html?cid=RF:YEXT:GMB:8260403:Clicks:DIRSYN:,3.8,4292.0
LEON Victoria Place,+44 20 7821 6455,"Victoria Place Shopping Centre, 115 Buckingham Palace Road Su1, London SW1W 9SJ, United Kingdom",https://leon.co/?utm_source=Yext&utm_medium=GBP,4.1,747.0
LEON Strand,+44 20 7240 3070,"73-76 Strand, London, WC2R 0DE, United Kingdom",https://leon.co/?utm_source=Yext&utm_medium=GBP,4.1,926.0
Five Guys Croydon,+44 20 8688 2701,"7/11 High St, Croydon, CR0 1QB, United Kingdom",https://restaurants.fiveguys.co.uk/greater-london/7/11-high-street?y_source=1_MTI0MzE1MjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.2,1838.0
Five Guys Liverpool Street,+44 20 7283 3593,"186-190 Bishopsgate, London, EC2M 4NR, United Kingdom",https://restaurants.fiveguys.co.uk/greater-london/186-190-bishopsgate?y_source=1_MjU2MTQ1NTUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.3,728.0
LEON Notting HIll,+61 2 9055 9289,"49-51 Notting Hill Gate, London, W11 3JS, United Kingdom",https://www.leon.co/?utm_source=Yext&utm_medium=GBP,3.7,135.0
Burger King,+44 20 7323 6744,"1a-1b, Tottenham Ct Rd, London W1T 1BA, United Kingdom",https://locations.burgerking.co.uk/london/1a-1b-tottenham-court-road,3.6,1818.0
Rachel Fast Food,,"56 Dean St, London, W1D 6AE, United Kingdom",,3.0,2.0
Burger King,+44 1784 435667,"19 The Avenue, Runnymede Roundabout, Egham TW20 9AB, United Kingdom",https://locations.burgerking.co.uk/egham/19-the-avenue-runnymede-roundabout,3.4,1853.0
LEON Earl's Court,+44 20 7864 6784,"200-220, London, SW5 9RD, United Kingdom",https://www.leon.co/earls-court/?utm_source=Yext&utm_medium=GBP,4.3,35.0
Five Guys Westfield Stratford,+44 20 8221 1838,"Unit LR09 314, The Loft, London E20 1ET, United Kingdom",https://restaurants.fiveguys.co.uk/greater-london/unit-lr09?y_source=1_MTI0MzE1MzYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.2,3067.0
LEON Richmond,+44 20 8940 1492,"37 George St, Richmond, TW9 1HY, United Kingdom",https://leon.co/restaurants/richmond/?utm_source=Yext&utm_medium=GBP,4.1,372.0
Shake Shack Tottenham Court Road,+44 1923 555171,"80 New Oxford St, London, WC1A 1HB, United Kingdom",http://www.shakeshack.co.uk/locations/london/tottenham-court-road/?utm_source=gmb&utm_medium=organic&utm_campaign=tottenham_court_road,3.9,3585.0
LEON Hammersmith,+44 20 8222 8732,"Broadway Shopping Centre West, Unit 27 Hammersmith Broadway, London W6 9YD, United Kingdom",https://leon.co/?utm_source=Yext&utm_medium=GBP,4.0,819.0
Five Guys Bromley,+44 20 8290 1389,"19, 20 Market Square, Bromley BR1 1NA, United Kingdom",https://restaurants.fiveguys.co.uk/south-east/19/20-market-square?y_source=1_MTI5OTM1OTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.2,648.0
Shake Shack Leicester Square,+44 1923 555185,"Leicester Square, 1-2 Coventry St, London W1D 6BH, United Kingdom",http://www.shakeshack.co.uk/locations/london/leicester-square/?utm_source=gmb&utm_medium=organic&utm_campaign=leicester_square,4.0,6058.0
Shake Shack Leicester Square,+44 1923 555185,"Leicester Square, 1-2 Coventry St, London W1D 6BH, United Kingdom",http://www.shakeshack.co.uk/locations/london/leicester-square/?utm_source=gmb&utm_medium=organic&utm_campaign=leicester_square,4.0,6058.0
New Cross Fastfood Ltd,+44 20 8694 1477,"Batavia Mews, 319 New Cross Rd, London SE14 6AS, United Kingdom",,,
fast food chaynaman,+91 77779 89801,"250 Water Rd, Wembley, HA0 1HX, United Kingdom",,5.0,1.0
LEON Euston Road,+44 20 7150 6863,"93 Euston Rd., London, NW1 2RA, United Kingdom",https://www.leon.co/restaurants/euston-road/?utm_source=Yext&utm_medium=GBP,3.5,44.0
"Golden Grill - Turkish & Fast Food Restaurant, Best Kebab Shop, All Day Breakfast Twickenham",+44 20 8898 8124,"43 High Street Whitton, Whitton, Twickenham TW2 7LB, United Kingdom",https://www.facebook.com/pages/Golden-Grill/145435898831705,4.1,396.0
McDonald's,+44 20 7491 2619,"West One Shopping Centre, 381 Oxford St, London W1C 2JS, United Kingdom",https://www.mcdonalds.com/gb/en-gb.html?cid=RF:YEXT:GMB:8260750:Clicks:DIRSYN:,3.5,1862.0
Prime Burger,+44 20 7278 8056,"Station The Circle, St Pancras International, Pancras Rd, London N1C 4QP, United Kingdom",http://www.prime-burger.co.uk/,3.4,663.0
Wendy's,+44 20 3649 5302,"96-98 High St, Sutton, SM1 1LT, United Kingdom",https://uklocations.wendys.com/sutton/96-98-high-st,4.0,224.0
LEON Shepherd's Bush,+44 20 8740 7539,"Unit C302A, Westfield, Ariel Way, London W12 7SL, United Kingdom",https://leon.co/restaurants/shepherds-bush/?utm_source=Yext&utm_medium=GBP,3.7,219.0
Shake Shack Covent Garden,+44 1923 555129,"24, Market Building, The Piazza, London WC2E 8RD, United Kingdom",http://www.shakeshack.co.uk/locations/london/covent-garden/?utm_source=gmb&utm_medium=organic&utm_campaign=covent%20garden,4.0,4378.0
Bleecker Burger,+44 20 3384 4333,"205 Victoria St, London, SW1E 5NE, United Kingdom",https://www.bleecker.co.uk/,4.2,2647.0
Five Guys Piccadilly Circus,+44 20 7734 6892,"Unit 1, 2 Coventry St, London W1D 7DH, United Kingdom",https://restaurants.fiveguys.co.uk/greater-london/unit-1/2-coventry-st?y_source=1_MTI0MzE1MTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.3,7936.0
Five Guys Charing Cross,+44 20 7930 9860,"9, 11 Villiers St, London WC2N 6NA, United Kingdom",https://restaurants.fiveguys.co.uk/greater-london/9/11-villiers-st?y_source=1_MTI0MzE0NzYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.4,5854.0
Burger King,+44 20 7837 6073,"27-29 Euston Rd., London, NW1 2SD, United Kingdom",https://locations.burgerking.co.uk/london/27-29-euston-road,3.5,2238.0
FAST FOOD,+44 20 7680 0696,"129 Leman St, London, E1 8EY, United Kingdom",,4.0,157.0
London Fast Food (Brixton),+44 20 7733 2178,"231 Coldharbour Ln, London, SW9 8RR, United Kingdom",,3.7,72.0
Taco Bell,+44 20 7580 6698,"75 Southampton Row, London, WC1B 4ET, United Kingdom",https://locations.tacobell.co.uk/london/75-southampton-row.html,3.9,1969.0
LEON Borough,+44 20 7403 8741,"Borough Market, Communities Homes in Central London, 2, 4 Southwark St, London SE1 1TQ, United Kingdom",https://leon.co/?utm_source=Yext&utm_medium=GBP,3.9,478.0
Five Guys Covent Garden,+44 20 7240 2057,"1-3 Long Acre, London, WC2E 9LH, United Kingdom",https://restaurants.fiveguys.co.uk/greater-london/1-3-long-acre?y_source=1_MTI0MzE0NDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.3,7422.0
fast food,,"Aldgate, London, EC3A 5DE, United Kingdom",,,
KFC London - Tower Hill,+44 20 7481 9805,"1 Tower Hl Ter, London, EC3N 4EE, United Kingdom",https://www.kfc.co.uk/kfc-near-me/london-tower-hill?utm_term=1-Tower-Hill-Terrace&utm_medium=organic&utm_source=uberall,3.3,2045.0
FastFood-Delivery,+44 7342 968296,"Farnham Rd, Slough, SL2 1NF, United Kingdom",,5.0,2.0
McDonald's,+44 20 8740 8893,"Ariel Way, London, W12 7GF, United Kingdom",https://www.mcdonalds.com/gb/en-gb/location/ariel-way/london---westfield/westfield-white-city/8261673.html,3.1,52.0
Five Guys South Kensington,+44 20 7589 5216,"43 Thurloe St, South Kensington, London, SW7 2LQ, United Kingdom",https://restaurants.fiveguys.co.uk/greater-london/43-thurloe-st?y_source=1_MTI0MzE1MjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.2,3950.0
LEON Cannon Street,+44 20 7623 9699,"86 Cannon St, London, EC4N 6HT, United Kingdom",https://leon.co/?utm_source=Yext&utm_medium=GBP,4.0,543.0
Shake Shack Victoria Nova,+44 1923 555188,"172 Victoria St, London, SW1E 5LB, United Kingdom",https://www.shakeshack.co.uk/locations/victoria/,3.6,2337.0
Wimpy,+44 20 7790 5371,"Shop 28 Watney Mkt, London, E1 2PR, United Kingdom",https://locations.wimpy.uk.com/england/greater-london/london/shop-28--watney-market.html?y_source=1_ODM3MDI2My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.3,401.0
Five Guys St. Paul's,+44 20 7248 0690,"4 St. Paul's Churchyard, London, EC4M 8AY, United Kingdom",https://restaurants.fiveguys.co.uk/greater-london/4-st-paul's-churchyard?y_source=1_MTQ5ODAxNjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.4,1313.0
Kunj fast foods,,"Verve Group Ltd, 333 Oxford St, London W1C 2HY, United Kingdom",,,
Five Guys Baker Street,+44 20 7935 4609,"194 Baker St, London, NW1 5RT, United Kingdom",https://restaurants.fiveguys.co.uk/greater-london/194-baker-street?y_source=1_MTU1MzUxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.4,835.0
Shake Shack,+44 1923 555167,"Westfield stratford city, 124-125 Westfield Ave, The St, London E20 1EN, United Kingdom",https://www.shakeshack.co.uk/locations/london/westfield-stratford/?utm_source=gmb&utm_medium=organic&utm_campaign=westfield_stratford,3.9,2765.0
LEON Cheapside,+44 20 7600 0183,"141 Cheapside, London, EC2V 6BJ, United Kingdom",https://leon.co/?utm_source=Yext&utm_medium=GBP,4.1,418.0
KFC London - Leicester Square,+44 20 7439 8291,"43 Charing Cross Rd, London, WC2H 0AP, United Kingdom",https://www.kfc.co.uk/kfc-near-me/london-leicester-square?utm_source=uberall&utm_medium=organic&utm_term=london,3.6,1526.0
HOUNSLOW FAST FOOD CORNER,+44 20 8570 0809,"267 Cromwell Rd, Hounslow, TW3 3QU, United Kingdom",,3.9,53.0
Paris London Burgers,+44 20 3217 1139,"18A Mansell St, London, E1 8AA, United Kingdom",http://plb-official.co.uk/,4.3,105.0
A & S Fast Foods Ltd,,"17 High St, Harrow, HA3 5BY, United Kingdom",,,
Five Guys Kensington High Street,+44 20 7937 4631,"183 Kensington High St, London, W8 6SH, United Kingdom",https://restaurants.fiveguys.co.uk/greater-london/183-kensington-high-st?y_source=1_MTI0MzE1MDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.4,2123.0
Peri Fellas,+44 20 7222 9300,"2 Greycoat Pl, London, SW1P 1SB, United Kingdom",https://www.perifellas.co.uk/,4.9,126.0
Cheatmeals Earls Court,+44 20 7370 7586,"159 Earls Ct Rd, London, SW5 9RQ, United Kingdom",https://www.cheatmeals.co.uk/,4.9,61.0
Five Guys King's Cross,+44 20 7278 6171,"287, 297 Pentonville Rd, London N1 9NP, United Kingdom",https://restaurants.fiveguys.co.uk/greater-london/287/297-pentonville-rd?y_source=1_MTI0MzE1MDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.2,6739.0
Shake Shack Mansion House,+44 1923 886210,"45 Cannon St, London, EC4M 9AL, United Kingdom",http://www.shakeshack.co.uk/locations/london/mansion-house/?utm_source=gmb&utm_medium=organic&utm_campaign=mansion_house,4.1,2321.0
Zees Fast Food,,"5 Osborn St, London, E1 6TD, United Kingdom",,1.0,2.0
Five Guys Tower Bridge,+44 20 7407 5798,"Unit 2, 2 More London Pl, London SE1 2DA, United Kingdom",https://restaurants.fiveguys.co.uk/greater-london/unit-2?y_source=1_MTYyMDA1MzAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.4,1482.0
Five Guys Watford,+44 1923 804175,"58 High St, Watford, WD17 2BS, United Kingdom",https://restaurants.fiveguys.co.uk/south-east/58-high-st?y_source=1_MTI0MzE1NjctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.3,1767.0
Abi Fast Food,,"233B The Broadway, London, SW19 1SD, United Kingdom",,,
Taco Bell,+44 20 7723 6402,"346, 348 Edgware Rd, London W2 1EA, United Kingdom",https://locations.tacobell.co.uk/london/346---348-edgware-road.html,3.4,212.0
Five Guys Bond Street,+44 20 3334 9345,"92 Wigmore St, London, W1U 3RD, United Kingdom",https://restaurants.fiveguys.co.uk/greater-london/92-wigmore-steet?y_source=1_MzQyNTMzMjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.5,446.0
Taco Bell,+44 20 8748 9403,"100 King St, London, W6 0QW, United Kingdom",https://locations.tacobell.co.uk/london/100-king-street.html,3.8,1095.0
KFC Swiss Cottage - Finchley Road,+44 20 7483 3342,"149 Finchley Rd, London, NW3 6JH, United Kingdom",https://www.kfc.co.uk/kfc-near-me/swiss-cottage-finchley-road?utm_term=149-Finchley-Road&utm_medium=organic&utm_source=uberall,3.5,395.0
Five Guys Windsor,+44 1753 862041,"Unit 15, Windsor Royal Station, Shopping Centre, Windsor SL4 1PJ, United Kingdom",https://restaurants.fiveguys.co.uk/south-east/unit-15?y_source=1_MzkxMzU5OTUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,3.9,112.0
Chicken Cottage,+44 20 8574 0054,"64 South Rd, Southall, UB1 1RQ, United Kingdom",https://chickencottage.com/chicken-cottage-southall/,3.3,195.0
Wimpy,+44 1923 777779,"7 Moneyhill Parade, Rickmansworth, WD3 7BQ, United Kingdom",https://locations.wimpy.uk.com/england/hertfordshire/rickmansworth/7-money-hill-parade.html?y_source=1_ODM3MDI3OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.5,422.0
Kings fast food,+44 1923 960461,"Queen's Rd, Watford, WD17 2LA, United Kingdom",,5.0,4.0
HFC Fast Food,+44 1753 531193,"49 Chalvey Rd W, Chalvey, Slough SL1 2NJ, United Kingdom",,3.5,211.0
Rockys,+44 20 3981 6424,"183 Lady Margaret Rd, Southall, UB1 2PT, United Kingdom",https://rockysfastfood.co.uk/,3.8,275.0
LEON Kingsway,+44 20 7242 6556,"77 Kingsway, London, WC2B 6SR, United Kingdom",https://leon.co/?utm_source=Yext&utm_medium=GBP,4.1,396.0
Cheatmeals Goodge Street,+44 20 7436 1995,"33 Goodge St, London, W1T 2PS, United Kingdom",https://cheatmeals.co.uk/,4.6,314.0
Poptata Tooting,+44 7476 335496,"Unit 4, Tooting Market, 20 Totterdown St, London SW17 8TA, United Kingdom",https://poptata.com/,4.5,98.0
Five Guys Kingston,+44 20 8541 1527,"The Rotunda, Unit 2 Clarence St, Kingston upon Thames KT1 1QJ, United Kingdom",https://restaurants.fiveguys.co.uk/greater-london/the-rotunda-unit-2-clarence-st?y_source=1_MTI0MzE0NTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.3,1442.0
Taco Bell,+44 1923 223834,"90 High St, Watford, WD17 2BW, United Kingdom",https://locations.tacobell.co.uk/watford/90-high-street.html?utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=&utm_content=website,3.7,488.0
KSG Fast Food Restaurant,+44 20 8868 9636,"336 Rayners Ln, Rayners Lane, Harrow, Pinner HA5 5ED, United Kingdom",,4.8,4.0
Orlando Pizza,+44 20 8756 0056,"5, Northfield Parade, Station Rd, Hayes UB3 4JA, United Kingdom",https://www.order.store/store/orlando-pizza/zyFHZ4UwTJe_uRmMTmJr1w,4.1,131.0
Aaqa Fast Food,+44 20 8577 7754,"36 Bell Rd, Hounslow, TW3 3PB, United Kingdom",https://aaqafastfood.co.uk/,3.8,162.0
McDonald's,+44 370 524 4622,"68, 69 St Martin's Ln, London WC2N 4JS, United Kingdom",https://www.mcdonalds.com/gb/en-gb.html?cid=RF:YEXT:GMB:8260433:Clicks:DIRSYN:,3.6,902.0
KFC Rickmansworth - Uxbridge Road,+44 1923 775811,"145 Uxbridge Rd, Rickmansworth, WD3 7DW, United Kingdom",https://www.kfc.co.uk/kfc-near-me/rickmansworth-uxbridge-road?utm_term=145-Uxbridge-Road&utm_medium=organic&utm_source=uberall,3.1,321.0
Chicken Hub,+44 20 7386 0690,"264 North End Rd, London, SW6 1NJ, United Kingdom",https://www.chicken-hub.com/,4.3,62.0
Naturally Fast Food,,"London, W11 3JS, United Kingdom",,2.8,4.0
Cheatmeals,+44 20 8207 3144,"32 Shenley Rd, Borehamwood, WD6 1DR, United Kingdom",https://www.cheatmeals.co.uk/,4.3,233.0
Taco Bell,+44 20 7561 0556,"254-256 Seven Sisters Rd, Finsbury Park, London, N4 2HZ, United Kingdom",https://locations.tacobell.co.uk/london/254-256-seven-sisters.html,2.8,88.0
ABDELAZIZ FAST FOOD,,"86 Edgware Rd, London, W2 2EA, United Kingdom",https://abdelaziz-fast-food.business.site/?utm_source=gmb&utm_medium=referral,,
LEON Liverpool Street Station,+44 20 7247 7461,"Liverpool Street Station, London, EC2M 7PY, United Kingdom",https://leon.co/?utm_source=Yext&utm_medium=GBP,3.6,395.0
Taco Bell,+44 20 7486 4155,"187 Baker St, London, NW1 6UY, United Kingdom",https://locations.tacobell.co.uk/london/187-baker-street.html,3.4,572.0
Burger Alley Specialists In Fast Food,,"56 Queens Rd, London, E17 8PX, United Kingdom",,,
Taco Bell,+44 20 8946 0052,"2 The Broadway, London, SW19 1RF, United Kingdom",https://locations.tacobell.co.uk/london/2-the-broadway.html?utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=&utm_content=website,3.4,341.0
Abi Fast Food,+44 20 8813 9494,"233 The Broadway, Southall, UB1 1ND, United Kingdom",,3.9,136.0
Burger Singh - Westminster,+44 20 7834 7046,"The Royal Oak, 2 Regency St, London SW1P 4BZ, United Kingdom",http://burgersinghonline.co.uk/,3.9,42.0
Rockys Fastfood,,"81 Norwood Road Hounslow, Greater, London, United Kingdom",,,
LEON Ludgate,+44 20 7489 1575,"12 Ludgate Circus, London, EC4M 7LQ, United Kingdom",https://leon.co/?utm_source=Yext&utm_medium=GBP,4.2,780.0
Chicken World,+44 20 8795 1133,"145 Wembley Park Dr, Wembley Park, Wembley HA9 8HQ, United Kingdom",https://chickenworldlondon.com/,3.9,266.0
GK Fast Food,+44 20 8657 8778,"Addington Rd, Selsdon, South Croydon, CR2 8LB, United Kingdom",,,
Burger Alley Specialists In Fast Food,,"56 Queen's Rd, London, SW19 8LR, United Kingdom",,,
KHF,,"210 Mile End Rd, London, E1 4LJ, United Kingdom",,4.3,1170.0
"Food Delight Cafe (Delivery 4 miles) Burger, Fast Food, Pizza, Kebab, Indian Cusine",+44 7405 390368,"8, Central Parade, High St, London SE20 7TN, United Kingdom",https://alleatapp.com/menu-food-delight-cafe,5.0,1.0
Fast Food Ilford,+44 20 8478 7812,"212 High Rd, Ilford, IG1 1QB, United Kingdom",http://fast-food-ilford.jany.io/,3.9,28.0
Chipotle Mexican Grill,+44 20 7836 8491,"114-116 Charing Cross Rd, London, WC2H 0JR, United Kingdom",https://locations.chipotle.co.uk/london/114-116-charing-cross-road?utm_source=google&utm_medium=yext&utm_campaign=yext_listings,4.1,1997.0
KSG Fast Food,+44 20 8422 6233,"312 Eastcote Ln, Harrow, HA2 9AH, United Kingdom",,4.3,104.0
Wrap City Victoria,+44 20 7828 6061,"318 Vauxhall Bridge Rd, London, SW1V 1AA, United Kingdom",,4.7,657.0
Papa Fast Food,,"57A Brent St, Greater, London NW4 2EA, United Kingdom",,,
Sam's Chicken Tooting Broadway,+44 20 8767 1484,"74 Tooting High St, London, SW17 0RN, United Kingdom",https://www.samschicken.co.uk/,3.9,432.0
Cheatmeals Moor Street,+44 20 7287 7083,"12 Moor St, London, W1D 5NG, United Kingdom",https://www.cheatmeals.co.uk/,4.5,128.0
Rehan Fast Food,,"137A Western Rd, Southall, UB2 5HL, United Kingdom",,,
LEON Horseferry,+44 20 7821 9112,"27-29 Horseferry Rd, London, SW1P 2AY, United Kingdom",https://leon.co/restaurants/horseferry/?utm_source=Yext&utm_medium=GBP,4.0,298.0
Deniz Catering Fast Food Limited,,"291 Green Lanes, London, N13 4XS, United Kingdom",,,
Shreeji Fast Food Ltd,+44 20 8374 1085,"129 Bowes Rd, London, N13 4SB, United Kingdom",,,
The Posh Burger,+44 20 7336 8696,"96 Old St, London, EC1V 9AY, United Kingdom",https://www.alleatapp.com/menu-the-posh-burger,4.1,226.0
Popeyes Louisiana Chicken,+44 330 175 8760,"Lower Food Court, Westfield stratford city, London E20 1EH, United Kingdom",https://popeyesuk.com/restaurants/westfield-stratford,4.6,6545.0
Rockys Southall,+44 20 8574 2404,"81 Norwood Rd, Southall, UB2 4DZ, United Kingdom",,4.1,1022.0
Bleecker,+44 20 7247 6620,"B, Old Spitalfields Market, Lamb St, London E1 6EA, United Kingdom",https://www.bleecker.co.uk/,4.2,920.0
Subway,+44 20 8444 2646,"44 High Rd, London, N2 9PJ, United Kingdom",https://restaurants.subway.com/united-kingdom/en/london/44-high-road?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=61746&utm_campaign=evergreen-2020&y_source=1_MTQ5MjM5ODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,3.4,79.0
Chicken Cottage,+44 20 8761 8257,"78 Westow Hill, London, SE19 1SB, United Kingdom",https://chickencottage.com/chicken-cottage-crystal-palace/,3.4,174.0
ROYAL KITCHEN,+44 20 7488 1601,"54 Aldgate High St, London, EC3N 1AL, United Kingdom",https://instagram.com/royalkitchen_aldgate?igshid=MjEwN2IyYWYwYw==,4.1,307.0
Ready Burger - Fast Food Revolution - Watford,,"107 High St, Watford, WD17 2DQ, United Kingdom",https://www.readyburger.co.uk/,4.7,75.0
Perfect Fried Chicken,+44 20 7515 4864,"66 St Paul's Way, London, E3 4AL, United Kingdom",,4.0,64.0
Annam Fast Food,+44 20 8001 4421,"369 Church Ln, Kingsbury Green, London, NW9 8JB, United Kingdom",https://www.annamfastfood.co.uk/,,
Wrapchic,+44 20 7621 0734,"8 Byward St, London, EC3R 5AS, United Kingdom",https://wrapchic.co.uk/,4.1,234.0
Burger Inn,+44 1494 778066,"105 High St, Chesham, HP5 1DE, United Kingdom",https://m.facebook.com/pages/category/Fast-Food-Restaurant/Burger-Inn-159292724090665/?locale2=en_GB,4.0,107.0
