name,phone,address,website,rating,reviews
Andy's Bangin' Burgers,+44 7960 432802,"235 Mile End Rd, Bethnal Green, London, E1 4AA, United Kingdom",http://andysburgers.co.uk/,4.4,1542.0
Honest Burgers Camden,+44 20 3597 6259,"Unit 34a Camden Lock Pl, London, NW1 8AF, United Kingdom",https://www.honestburgers.co.uk/locations/camden/,4.4,1234.0
Burgers LDN,+44 20 7427 6084,"Entrance inside the Alleyway, 141 Leman St, London E1 8EY, United Kingdom",https://www.burgersldn.co.uk/,4.7,306.0
Honest Burgers Oxford Circus,+44 20 3675 0940,"4 Market Pl, London, W1W 8AD, United Kingdom",https://www.honestburgers.co.uk/locations/oxford-circus/,4.4,2568.0
Burger & Lobster - Bond Street,+44 20 3637 5972,"26 Binney St, London, W1K 5BW, United Kingdom",https://www.burgerandlobster.com/locations/london/bond-street/?utm_source=google&utm_medium=local&utm_campaign=gmblisting&y_source=1_NDgxMDI3NjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.4,3014.0
Gourmet Burger Kitchen,+44 20 4524 0177,"Unit 4, Condor House, St. Paul's Churchyard, London EC4M 8AL, United Kingdom",https://restaurants.gbk.co.uk/london/st-pauls,4.3,1808.0
Gordon Ramsay Street Burger - Charing Cross Road,+44 20 7592 1361,"24-28 Charing Cross Rd, London, WC2H 0HX, United Kingdom",https://www.gordonramsayrestaurants.com/street-burger/charing-cross-road/,4.1,2172.0
Burger and Beyond Soho,+44 20 4580 1289,"10 Old Compton St, London, W1D 4TF, United Kingdom",http://www.burgerandbeyond.co.uk/,4.4,804.0
Burger & Lobster Bread Street,+44 20 7248 1789,"1 Bread St, London, EC4M 9BE, United Kingdom",https://www.burgerandlobster.com/locations/london/bread-street/?utm_source=google&utm_medium=local&utm_campaign=gmblisting&y_source=1_NDgxMDI3NTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.5,2724.0
Honest Burgers Brixton,+44 20 3148 2970,"Unit 12, Brixton Village, London SW9 8PR, United Kingdom",https://www.honestburgers.co.uk/locations/brixton/,4.5,640.0
Honest Burgers Clapham,+44 20 4542 4830,"75 Venn St, London, SW4 0BD, United Kingdom",https://www.honestburgers.co.uk/locations/clapham/,4.5,738.0
Burger & Lobster - West India Quay,+44 20 3637 6709,"Hertsmere Rd, London, E14 4AY, United Kingdom",https://www.burgerandlobster.com/locations/london/west-india-quay/?utm_source=google&utm_medium=local&utm_campaign=gmblisting&y_source=1_NDgxMDI3NjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.6,4561.0
Black Bear Burger - Restaurant Brixton,+44 20 7737 3444,"11, 13A Market Row, London SW9 8LB, United Kingdom",http://www.blackbearburger.co.uk/,4.8,836.0
The Posh Burger,+44 20 7336 8696,"96 Old St, London, EC1V 9AY, United Kingdom",https://www.alleatapp.com/menu-the-posh-burger,4.1,226.0
Haché Burgers Camden,+44 20 7485 9100,"24 Inverness St, London, NW1 7HJ, United Kingdom",http://www.hacheburgers.com/,4.4,1445.0
Burger Island,+44 20 7531 6167,"6 Chapel House St, London, E14 3AS, United Kingdom",https://burger-island.com/,4.8,38.0
The Burger Hub,+44 20 3859 7168,"811 Commercial Rd, London, E14 7HG, United Kingdom",https://theburgerhub.co.uk/,4.6,158.0
Truffle Burger | Soho,+44 20 7998 7787,"22 Bateman St, London, W1D 3AN, United Kingdom",http://www.truffle-london.co.uk/,4.5,868.0
Five Guys Covent Garden,+44 20 7240 2057,"1-3 Long Acre, London, WC2E 9LH, United Kingdom",https://restaurants.fiveguys.co.uk/greater-london/1-3-long-acre?y_source=1_MTI0MzE0NDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.3,7422.0
Paris London Burgers,+44 20 3217 1139,"18A Mansell St, London, E1 8AA, United Kingdom",http://plb-official.co.uk/,4.3,105.0
My Burger,+44 20 7701 6006,"260 Old Kent Rd, London, SE1 5UB, United Kingdom",https://my-burger.co.uk/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,4.4,226.0
Red Iron Burgers,+44 20 8050 4612,"280 High St, Uxbridge, UB8 1LQ, United Kingdom",https://www.redironburgers.co.uk/,4.2,2156.0
E Burger,+44 20 7719 8808,"258 Poplar High St, London, E14 0BB, United Kingdom",http://www.eburger.co.uk/,3.5,174.0
Ghost Burgers,+44 20 3095 3333,"134a Kingsland Rd, London, E2 8DY, United Kingdom",https://www.ghostburgers.co.uk/,4.5,646.0
Honest Burgers Finsbury Park,+44 20 3148 2960,"13, Well's Terrace, City N Pl, Finsbury Park, London N4 3FP, United Kingdom",https://www.honestburgers.co.uk/locations/finsbury-park/,4.3,270.0
"Band of Burgers, Camden",+44 20 7387 3898,"23 Camden High St, London, NW1 7JE, United Kingdom",https://bandofburgers.co.uk/,4.3,1395.0
Honest Burgers Dalston,+44 20 3597 6260,"14-16 Bradbury St, London, N16 8JN, United Kingdom",https://www.honestburgers.co.uk/locations/dalston/,4.2,532.0
Honest Burgers St Katharine Docks,+44 20 4542 0590,"1 Commodity Quay, London, E1W 1AZ, United Kingdom",http://honestburgers.co.uk/locations/st-katharine-docks,4.4,597.0
Bite Me Burger,+44 7710 111108,"72/73 Chalk Farm Rd, Chalk Farm, London, NW1 8AN, United Kingdom",https://www.bitemeburgers.co.uk/,4.0,457.0
Byron,+44 20 4531 5941,"33-35 Wellington St, London, WC2E 7BN, United Kingdom",https://www.byron.co.uk/locations/covent-garden,4.3,2203.0
Burger house ealing,+44 20 8566 1630,"45 Broadway, London, W13 9BP, United Kingdom",http://burgerhouselondon.co.uk/,4.3,306.0
Truffle Burger | St Christopher's Place,+44 20 3959 7570,"16 Picton Pl, London, W1U 1BW, United Kingdom",http://www.truffleburger.co.uk/,4.6,137.0
Five Guys Kensington High Street,+44 20 7937 4631,"183 Kensington High St, London, W8 6SH, United Kingdom",https://restaurants.fiveguys.co.uk/greater-london/183-kensington-high-st?y_source=1_MTI0MzE1MDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.4,2123.0
Krunk Burgers - Croydon,+44 20 8665 9324,"79 Whitehorse Rd, Croydon, CR0 2JJ, United Kingdom",https://www.krunkburgers.com/menu/,4.4,465.0
Simply Smashed - Quality Smash Burgers,+44 7907 673384,"114 Mile End Rd, Stepney Green, London, E1 4UN, United Kingdom",https://www.simplysmashed.co.uk/,4.8,663.0
Farm Fresh Burgers & Shakes,+44 20 3837 6000,"15 Penrhyn Rd, Kingston upon Thames, KT1 2BZ, United Kingdom",http://farmfreshburgers.com/,4.2,371.0
Five Guys Tower Bridge,+44 20 7407 5798,"Unit 2, 2 More London Pl, London SE1 2DA, United Kingdom",https://restaurants.fiveguys.co.uk/greater-london/unit-2?y_source=1_MTYyMDA1MzAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.4,1482.0
Gordon Ramsay Street Burger - St Paul's,+44 20 7592 1217,"One New Change, 17 Upper, Cheapside, London EC2V 6AG, United Kingdom",https://www.gordonramsayrestaurants.com/street-burger,4.1,467.0
Yen Burger,+44 20 3538 7879,"1B Southwark St, London, SE1 1RQ, United Kingdom",http://www.yenburger.co.uk/,4.1,883.0
7 Burgers,+44 20 8691 3030,"315 New Cross Rd, London, SE14 6AS, United Kingdom",https://tinyurl.com/7Burgers,3.9,91.0
Burger Daddy,+44 7961 233621,"Cloud IX Kitchens, 4 Eskdale Rd, Uxbridge UB8 2RT, United Kingdom",https://www.burgerdaddy.co.uk/,4.7,31.0
Neat Burger Canary Wharf,+44 20 4580 1257,"Upper Level, 2 Cabot Square, London E14 4QT, United Kingdom",https://neat-burger.com/,4.3,199.0
Burger Junction,+44 1784 244633,"1B Woodthorpe Rd, Ashford, TW15 2RL, United Kingdom",http://www.burgerjunction.co.uk/,4.2,113.0
Monster Burger BBQ & Grill House London,+44 20 7247 8373,"109 New Rd, London, E1 1HJ, United Kingdom",https://monsterburgerlondon.com/,4.5,508.0
Gordon Ramsay Street Burger - Kensington High Street,+44 20 7592 1612,"222 Kensington High St, London, W8 7RG, United Kingdom",https://www.gordonramsayrestaurants.com/street-burger/kensington-high-street,3.9,997.0
Oz Burgers,+44 20 3601 7357,"495 Kingsland Rd, London, E8 4AB, United Kingdom",http://ozburgers.com/,4.2,93.0
The Burger Firm,+44 7545 695655,"Unit A, Kitchen, 10 964 N Circular Rd., Neasden, London NW2 7JR, United Kingdom",http://www.theburgerfirm.com/,4.9,662.0
BUK - CAMDEN,+44 20 7482 0438,"8 Ferdinand St, Chalk Farm, London, NW1 8ER, United Kingdom",http://www.bukburger.com/,4.3,724.0
Bleecker Burger Westfield,+44 20 3582 2930,"The Balcony, Westfield, London W12 7GE, United Kingdom",https://www.bleecker.co.uk/,3.7,368.0
Grab Burger,+44 20 7792 3370,"31 Porchester Rd, London, W2 5DP, United Kingdom",http://www.grabburger.co.uk/,4.4,90.0
Black Bear Burger,+44 20 7837 1039,"17 Exmouth Market, London, EC1R 4QD, United Kingdom",http://www.blackbearburger.co.uk/,4.8,694.0
Gordon Ramsay Street Burger - Covent Garden,+44 20 7592 1214,"13-14 Maiden Ln, London, WC2E 7NE, United Kingdom",https://www.gordonramsayrestaurants.com/street-burger/covent-garden,3.9,842.0
Burger & Lobster Oxford Circus,+44 20 7907 7760,"6 Little Portland St, London, W1W 7JE, United Kingdom",https://www.burgerandlobster.com/locations/london/oxford-circus/?utm_source=google&utm_medium=local&utm_campaign=gmblisting&y_source=1_NDgxMDI3NTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.4,2512.0
Marlowe's Burger & Ping Pong - Bromley,+44 20 8460 0466,"Marlowe's, Glades Shopping Centre, Bromley, BR1 1DN, United Kingdom",http://www.marlowes.co/,4.4,213.0
Burger & Lobster Threadneedle Street,+44 20 7256 9755,"52 Threadneedle St, London, EC2R 8AY, United Kingdom",https://www.burgerandlobster.com/locations/london/threadneedle-street/?utm_source=google&utm_medium=local&utm_campaign=gmblisting&y_source=1_NDgxMDI3NjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.5,3858.0
Patty&Bun,+44 20 7487 3188,"54 James St, London, W1U 1HE, United Kingdom",https://www.pattyandbun.co.uk/,4.3,2404.0
Gordon Ramsay Street Burger - Farringdon,+44 20 7592 1376,"26 Cowcross St, London, EC1M 6DQ, United Kingdom",https://www.gordonramsayrestaurants.com/street-burger/farringdon/,4.1,681.0
Steak Burgers London,+44 20 7837 0963,"428 St John St, London, EC1V 4NJ, United Kingdom",http://steakburgers.co.uk/,4.9,54.0
Amigos Burgers & Shakes-Holloway,+44 20 7687 2200,"43-45 Seven Sisters Rd, London, N7 6AX, United Kingdom",http://www.amigosburgersandshakes.com/,4.9,1174.0
Burger Boys,+44 1895 432979,"2 Station Rd, West Drayton, UB7 7BY, United Kingdom",https://www.originalburgerboys.co.uk/,3.7,23.0
Gordon Ramsay Street Burger - The O2,+44 20 7352 2512,"Unit 2.05, The Entertainment District, Peninsula Square, London SE10 0DX, United Kingdom",https://www.gordonramsayrestaurants.com/street-burger/the-o2/,4.5,1372.0
Boss Burger,+44 1753 206040,"not stratford, 306 High St, Slough SL1 1NB, United Kingdom",http://www.bossburgeronline.co.uk/,4.0,143.0
Baba G's Bhangra Burger,+44 20 7095 9443,"Vinegar Yard, London, SE1 3QR, United Kingdom",http://bhangraburger.com/,4.2,134.0
Peckish Burgers | Camden,+44 7534 614272,"KERB Camden Market The West Yard, London, NW1 8AF, United Kingdom",http://www.billorbeak.com/,4.4,199.0
Burger Bar,+44 20 8455 8080,"1 Bridge Ln, London, NW11 0EA, United Kingdom",http://www.burgerbar.uk.com/,4.0,170.0
Truffle Burger | Stoke Newington,+44 20 7249 1825,"156 Stoke Newington Church St, London, N16 0JU, United Kingdom",http://www.truffleburger.co.uk/,4.6,111.0
Soko burger and pizza,+44 20 3532 9223,"246a Regents Park Rd, London, N3 3HP, United Kingdom",http://sokoburger.co.uk/,4.8,58.0
Beer + Burger,+44 20 3019 7575,"88 Walm Ln, London, NW2 4QY, United Kingdom",http://www.beerandburgerstore.com/,4.5,903.0
Patty&Bun - Liverpool Street,+44 20 7621 1331,"22-24 Liverpool St, London, EC2M 7PD, United Kingdom",https://www.pattyandbun.co.uk/locations/liverpool-st,4.3,1498.0
Buff Burgers,+44 20 8803 8555,"3 Cheapside, London, N13 5ED, United Kingdom",http://buffburgers.co.uk/,4.8,294.0
Neat Burger Soho,+44 20 4580 1256,"33 Old Compton St, London, W1D 5JU, United Kingdom",http://neat-burger.com/,4.5,512.0
Filthy Buns,+44 20 7923 4752,"99 Dalston Ln, London, E8 1NH, United Kingdom",http://www.filthybuns.com/,4.6,80.0
Mercy Burger,+44 20 3877 0825,"Unit 43, Boxpark Retail Mall, 2-10 Bethnal Grn Rd, London E1 6GY, United Kingdom",http://mercyburger.co.uk/,4.4,96.0
7Bone Burger Co. x Signature Brew,+44 20 7684 4664,"Unit 15, 7Bone Burger Co, Uplands Business Park, Signature Brew, Blackhorse Ln, London E17 5QJ, United Kingdom",https://7bone.co.uk/locations/7b-x-signature,4.8,4.0
Scandal burger and grill,+44 7804 494924,"Royal Victoria Dock, London, E16 1FA, United Kingdom",http://scandalburgerandgrill.co.uk/,5.0,2.0
Meat Up,+44 20 8980 0822,"Bow Business Centre, 21 Bow Triangle, Eleanor St, Bow, London E3 4UR, United Kingdom",http://meatup.uk/,4.8,662.0
MEATliquor Bar & Restaurant N1,+44 20 7704 2204,"133b Upper St, London, N1 1QP, United Kingdom",https://meatliquor.com/restaurant/meatliquor-n1/,4.3,1519.0
Neat Burger,+44 20 4580 1255,"36 Buckingham Palace Rd, London, SW1W 0RE, United Kingdom",http://www.neat-burger.com/,4.4,260.0
Foxden,+44 20 7381 4888,"24 Jerdan Pl, London, SW6 1BH, United Kingdom",http://www.foxdenrestaurant.co.uk/,4.7,174.0
Burgeri,+44 20 3597 3572,"22 Great Marlborough St, London, W1F 7HU, United Kingdom",http://www.burgeri.co.uk/,4.0,3079.0
Truffle Burger | Liverpool Street,+44 20 7283 5824,"206-210 Bishopsgate, London, EC2M 4NR, United Kingdom",http://www.truffleburger.co.uk/,4.3,107.0
Amigos Burgers & Shakes,+44 20 3196 3846,"148 Stoke Newington High St, London, N16 7JL, United Kingdom",http://www.amigosburgersandshakes.com/,4.6,290.0
Wagyu Burgers,+44 7482 304174,"6(A), South Lambeth Place Vauxhall SW8 1SP, London, SW8 1RT, United Kingdom",https://wagyu-burgers-vauxhall.business.site/?utm_source=gmb&utm_medium=referral,4.3,20.0
Domino's Pizza - London - Old Street,+44 20 7336 6665,"40 Old St, London, EC1V 9AE, United Kingdom",https://www.dominos.co.uk/pizza-near-me/london/40-old-street?utm_source=gmb&utm_medium=yext&y_source=1_MTIxMzY5MzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,3.7,140.0
Pizza Union,+44 20 7278 9425,"246-250 Pentonville Rd, London, N1 9JY, United Kingdom",http://www.pizzaunion.com/,4.6,5373.0
Pizza Pilgrims,+44 20 3005 2930,"11 Dean St, London, W1D 3RP, United Kingdom",http://pizzapilgrims.co.uk/,4.6,3568.0
Pizza Express,+44 20 7401 3977,"Benbow House, 24 New Globe Walk, London SE1 9DS, United Kingdom",https://www.pizzaexpress.com/bankside?utm_source=google&utm_medium=Places&utm_campaign=bankside,4.4,1741.0
Pizza Union Spitalfields,+44 20 7247 5116,"25 Sandy's Row, London, E1 7HS, United Kingdom",https://www.pizzaunion.com/,4.6,5117.0
Pizza Pilgrims Kingly,+44 20 7287 2200,"11 Kingly St, Carnaby, London, W1B 5PW, United Kingdom",http://www.pizzapilgrims.co.uk/,4.7,6324.0
Pizza Pilgrims Covent Garden,+44 20 7240 4145,"23 Garrick St, London, WC2E 9BN, United Kingdom",https://www.pizzapilgrims.co.uk/,4.4,2807.0
Crust Bros Pizza Restaurant Waterloo,+44 20 3034 3424,"113 Waterloo Rd, London, SE1 8UL, United Kingdom",https://www.crustbros.co.uk/waterloo/?utm_source=GMB&utm_medium=website%20click&utm_campaign=SDM&utm_id=GMB,4.5,2564.0
Pizza Pilgrims London Bridge,+44 20 3974 9825,"SU48, London Bridge Station, 2 Bermondsey St, London SE1 2TF, United Kingdom",http://www.pizzapilgrims.co.uk/,4.5,3298.0
Gourmet Pizza Co,+44 20 7928 3188,"56 Upper Ground, London, SE1 9PP, United Kingdom",http://www.gourmetpizzacompany.co.uk/,4.3,1849.0
Pizza Pilgrims Shoreditch,+44 20 3019 7620,"136 Shoreditch High St, London, E1 6JE, United Kingdom",http://www.pizzapilgrims.co.uk/,4.6,2340.0
Pizza Pilgrims Liverpool Street,+44 20 3974 9820,"22 Old Broad St, London, EC2N 1HQ, United Kingdom",http://www.pizzapilgrims.co.uk/,4.7,1523.0
Pizza East,+44 20 7349 9650,"56 Shoreditch High St, London, E1 6JJ, United Kingdom",https://www.pizzaeast.com/shoreditch,4.2,3588.0
Pizza Sophia,+44 20 7833 8556,"50 Tavistock Pl, London, WC1H 9RG, United Kingdom",https://pizzasophia.com/,4.6,1212.0
The Pizza Room - Mile End,+44 20 8981 7566,"2a Grove Rd., Bow, London, E3 5AJ, United Kingdom",https://www.thepizzaroom.co.uk/,4.5,829.0
Pizza Pilgrims Waterloo,+44 20 3974 9829,"82 Lower Marsh, London, SE1 7AB, United Kingdom",http://www.pizzapilgrims.co.uk/,4.6,1651.0
Pizza Hut Restaurants,+44 20 7925 2457,"56/59 Strand, London, WC2N 5LR, United Kingdom",https://www.pizzahut.co.uk/restaurants/store/details/Strand,3.9,3081.0
Pizza Brixton,+44 20 3417 0471,"105 Brixton Hill, London, SW2 1AA, United Kingdom",http://www.pizzabrixton.co.uk/,4.6,608.0
Homeslice Neal's Yard,+44 20 3151 7488,"13 Neal's Yard, London, WC2H 9DP, United Kingdom",http://www.homeslicepizza.co.uk/,4.4,3166.0
Pizza Roma Kensington,+44 20 7823 9292,"12 Bute St, South Kensington, London, SW7 3EX, United Kingdom",http://www.pizzaromakensington.com/,4.5,183.0
Pizza Pilgrims Exmouth Market,+44 20 8069 6969,"15 Exmouth Market, London, EC1R 4QD, United Kingdom",http://www.pizzapilgrims.co.uk/,4.6,1412.0
Gordos Pizzeria,+44 20 7254 7355,"533 Kingsland Rd, London, E8 4AR, United Kingdom",http://www.gordos.co.uk/,4.5,521.0
The Pizza Room - Hackney,+44 20 8985 1245,"30 Amhurst Rd, London, E8 1JN, United Kingdom",https://www.thepizzaroom.co.uk/,4.7,235.0
Good Pizza,+44 20 7998 6705,"99 Stoke Newington High St, London, N16 8EL, United Kingdom",http://www.goodpizzalondon.com/,4.4,424.0
Pizza Pilgrims Hyde Park,+44 20 8154 7205,"38 Queensway, London, W2 3RS, United Kingdom",https://www.pizzapilgrims.co.uk/,4.7,1415.0
The Pizza Room - Surrey Quays,+44 20 3643 9509,"237 Lower Rd, London, SE16 2AH, United Kingdom",https://www.thepizzaroom.co.uk/,4.4,434.0
Franco Manca,+44 20 7734 9330,"51 Berwick St, London, W1F 8SJ, United Kingdom",http://www.francomanca.co.uk/restaurants/soho/,4.4,2086.0
Pizza at Home,+44 20 7244 8080,"86 Lillie Rd, London, SW6 1TL, United Kingdom",http://www.pizza-at-home.co.uk/,4.3,413.0
BASE (PIZZA X DRINK),+44 20 8896 2233,"Unit 8 The Broadway, Gunnersbury Ln, London W3 8HR, United Kingdom",https://atbase.co.uk/,4.5,403.0
Little Napoli Pizza Restaurant Shepherds Bush,+44 20 8823 5491,"428 Uxbridge Rd, London, W12 0NR, United Kingdom",https://littlenapoli.co.uk/,4.5,1193.0
Portobello Ristorante Pizzeria,+44 20 7221 1373,"7 Ladbroke Rd, London, W11 3PA, United Kingdom",http://portobellolondon.co.uk/,4.4,838.0
Giorgios Pizza,+44 20 7373 5533,"174, 174 Earls Ct Rd, London SW5 9QQ, United Kingdom",https://giorgios-pizza.co.uk/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,4.2,389.0
King's Pizza (Islington),+44 20 7607 3434,"280 Caledonian Rd, London, N1 1BA, United Kingdom",https://www.kingspizza.uk/islington/,4.3,138.0
Pizza Metro,+44 20 7228 3812,"64 Battersea Rise, London, SW11 1EQ, United Kingdom",http://www.pizzametropizza.com/,4.5,831.0
U.S. Pizza,+44 20 8847 1515,"184 S Ealing Rd, London, W5 4RJ, United Kingdom",https://www.uspizza.co.uk/,4.5,229.0
Crazy Pizza Knightsbridge,+44 20 3971 8870,"32-34 Hans Cres, London, SW1X 0LZ, United Kingdom",https://crazypizza.com/knightsbridge/,3.4,499.0
Forno Pizza,+44 20 7091 7266,"145-147 Lambeth Walk, London, SE11 6EE, United Kingdom",https://fornopizzalambeth.com/,3.4,71.0
L'Antica Pizzeria da Michele,+44 20 7935 6458,"199 Baker St, London, NW1 6UY, United Kingdom",http://www.anticapizzeriadamichele.co.uk/,4.1,4619.0
Hot Express Pizza,+44 1895 255100,"4 New Broadway, Uxbridge Rd, Uxbridge UB10 0LH, United Kingdom",https://hotexpressub10.co.uk/,4.6,319.0
Pizza Village,+44 20 8671 0890,"15 Tulse Hill, London, SW2 2TH, United Kingdom",http://www.pizzavillage-online.co.uk/,4.3,57.0
TW2 Pizza,+44 20 8893 9900,"109 Nelson Rd, Twickenham, TW2 7AZ, United Kingdom",http://www.tw2-pizza.co.uk/,4.0,185.0
Pizzeria Portofino,+44 20 8940 0875,"10 The Square, Richmond, TW9 1DZ, United Kingdom",https://revu.website/120728/,4.6,625.0
